k,p,seed,sample_index,outcome,onset_step,direction,steps_simulated
12,0.5,20260919,7854,certified,495,"+x,+y",2679
12,0.5,20260919,7855,certified,11808,"+x,-y",13992
12,0.5,20260919,7856,certified,4985,"-x,-y",7169
12,0.5,20260919,7857,certified,2453,"+x,+y",4637
12,0.5,20260919,7858,certified,11615,"+x,+y",13799
12,0.5,20260919,7859,certified,9293,"+x,-y",11477
12,0.5,20260919,7860,certified,4270,"+x,-y",6454
12,0.5,20260919,7861,certified,1132,"-x,+y",3316
12,0.5,20260919,7862,certified,3055,"-x,-y",5239
12,0.5,20260919,7863,certified,18025,"+x,+y",20209
12,0.5,20260919,7864,certified,9684,"-x,+y",11868
12,0.5,20260919,7865,certified,3950,"+x,+y",6134
12,0.5,20260919,7866,certified,1008,"+x,+y",3192
12,0.5,20260919,7867,certified,1373,"-x,-y",3557
12,0.5,20260919,7868,certified,3261,"-x,+y",5445
12,0.5,20260919,7869,certified,14819,"+x,+y",17003
12,0.5,20260919,7870,certified,2625,"-x,-y",4809
12,0.5,20260919,7871,certified,4179,"-x,-y",6363
12,0.5,20260919,7872,certified,669,"-x,-y",2853
12,0.5,20260919,7873,certified,6396,"+x,+y",8580
12,0.5,20260919,7874,certified,1963,"-x,-y",4147
12,0.5,20260919,7875,certified,4775,"-x,-y",6959
12,0.5,20260919,7876,certified,3478,"-x,+y",5662
12,0.5,20260919,7877,certified,987,"-x,-y",3171
12,0.5,20260919,7878,certified,4073,"-x,-y",6257
12,0.5,20260919,7879,certified,2459,"-x,+y",4643
12,0.5,20260919,7880,certified,1850,"+x,-y",4034
12,0.5,20260919,7881,certified,485,"+x,+y",2669
12,0.5,20260919,7882,certified,19714,"-x,+y",22385
12,0.5,20260919,7883,certified,25117,"-x,-y",27301
12,0.5,20260919,7884,certified,10606,"-x,+y",13428
12,0.5,20260919,7885,certified,746,"+x,-y",2930
12,0.5,20260919,7886,certified,1980,"-x,+y",4164
12,0.5,20260919,7887,certified,4635,"-x,+y",6819
12,0.5,20260919,7888,certified,3238,"-x,+y",5422
12,0.5,20260919,7889,certified,10969,"+x,+y",13158
12,0.5,20260919,7890,certified,2186,"-x,-y",4370
12,0.5,20260919,7891,certified,2089,"+x,+y",4273
12,0.5,20260919,7892,certified,6417,"+x,+y",8601
12,0.5,20260919,7893,certified,1718,"-x,-y",3902
12,0.5,20260919,7894,certified,1756,"+x,-y",3940
12,0.5,20260919,7895,certified,12274,"+x,+y",14458
12,0.5,20260919,7896,certified,4604,"+x,-y",6788
12,0.5,20260919,7897,certified,1483,"-x,+y",3667
12,0.5,20260919,7898,certified,325,"-x,-y",2509
12,0.5,20260919,7899,certified,14369,"+x,-y",16553
12,0.5,20260919,7900,certified,5665,"+x,-y",7849
12,0.5,20260919,7901,certified,3106,"-x,+y",5290
12,0.5,20260919,7902,certified,7652,"+x,+y",9836
12,0.5,20260919,7903,certified,2104,"-x,+y",4288
12,0.5,20260919,7904,certified,3802,"-x,-y",5986
12,0.5,20260919,7905,certified,3076,"+x,-y",5260
12,0.5,20260919,7906,certified,963,"+x,-y",3147
12,0.5,20260919,7907,certified,1571,"+x,-y",3755
12,0.5,20260919,7908,certified,507,"+x,+y",2691
12,0.5,20260919,7909,certified,9408,"+x,-y",11592
12,0.5,20260919,7910,certified,5434,"-x,-y",7618
12,0.5,20260919,7911,certified,1648,"-x,+y",3832
12,0.5,20260919,7912,certified,25286,"-x,+y",27515
12,0.5,20260919,7913,certified,729,"+x,+y",2913
12,0.5,20260919,7914,certified,3335,"+x,-y",5519
12,0.5,20260919,7915,certified,1753,"-x,-y",3937
12,0.5,20260919,7916,certified,7014,"+x,-y",9198
12,0.5,20260919,7917,certified,3409,"+x,+y",5593
12,0.5,20260919,7918,certified,5533,"+x,-y",7769
12,0.5,20260919,7919,certified,1789,"+x,-y",3973
12,0.5,20260919,7920,certified,505,"+x,+y",2689
12,0.5,20260919,7921,certified,2240,"-x,-y",4424
12,0.5,20260919,7922,certified,518,"+x,-y",2702
12,0.5,20260919,7923,certified,2789,"-x,+y",4973
12,0.5,20260919,7924,certified,3351,"-x,+y",5535
12,0.5,20260919,7925,certified,462,"-x,+y",2646
12,0.5,20260919,7926,certified,2352,"-x,+y",4536
12,0.5,20260919,7927,certified,3800,"-x,-y",5984
12,0.5,20260919,7928,certified,1085,"-x,+y",3269
12,0.5,20260919,7929,certified,3509,"+x,-y",5693
12,0.5,20260919,7930,certified,3859,"+x,+y",6043
12,0.5,20260919,7931,certified,1633,"-x,-y",3817
12,0.5,20260919,7932,certified,7679,"-x,+y",9871
12,0.5,20260919,7933,certified,1030,"+x,-y",3214
12,0.5,20260919,7934,certified,1476,"+x,-y",3660
12,0.5,20260919,7935,certified,4914,"-x,-y",7098
12,0.5,20260919,7936,certified,12149,"+x,+y",14333
12,0.5,20260919,7937,certified,1762,"-x,+y",3946
12,0.5,20260919,7938,certified,15469,"+x,+y",17653
12,0.5,20260919,7939,certified,4427,"-x,+y",6611
12,0.5,20260919,7940,certified,1438,"+x,+y",3622
12,0.5,20260919,7941,certified,1060,"+x,-y",3244
12,0.5,20260919,7942,certified,1082,"-x,+y",3266
12,0.5,20260919,7943,certified,2245,"-x,-y",4429
12,0.5,20260919,7944,certified,3851,"+x,+y",6036
12,0.5,20260919,7945,certified,8142,"+x,+y",10326
12,0.5,20260919,7946,certified,36626,"-x,-y",38810
12,0.5,20260919,7947,certified,3453,"+x,-y",5637
12,0.5,20260919,7948,certified,1547,"-x,+y",3731
12,0.5,20260919,7949,certified,7061,"-x,+y",9245
12,0.5,20260919,7950,certified,6350,"+x,-y",8534
12,0.5,20260919,7951,certified,491,"+x,+y",2675
12,0.5,20260919,7952,certified,5380,"+x,-y",7564
12,0.5,20260919,7953,certified,807,"+x,+y",2991
12,0.5,20260919,7954,certified,4097,"+x,-y",6281
12,0.5,20260919,7955,certified,1634,"-x,+y",3818
12,0.5,20260919,7956,certified,891,"-x,-y",3075
12,0.5,20260919,7957,certified,1342,"+x,-y",3526
12,0.5,20260919,7958,certified,10128,"+x,+y",12312
12,0.5,20260919,7959,certified,7338,"-x,+y",9522
12,0.5,20260919,7960,certified,14263,"+x,-y",16447
12,0.5,20260919,7961,certified,683,"+x,+y",2867
12,0.5,20260919,7962,certified,8783,"+x,+y",10967
12,0.5,20260919,7963,certified,2983,"+x,+y",5167
12,0.5,20260919,7964,certified,435,"-x,-y",2619
12,0.5,20260919,7965,certified,5358,"+x,-y",7542
12,0.5,20260919,7966,certified,31860,"+x,-y",34045
12,0.5,20260919,7967,certified,13910,"+x,-y",16259
12,0.5,20260919,7968,certified,21655,"+x,-y",23843
12,0.5,20260919,7969,certified,2853,"-x,-y",5037
12,0.5,20260919,7970,certified,7232,"-x,-y",9416
12,0.5,20260919,7971,certified,5599,"+x,-y",7783
12,0.5,20260919,7972,certified,1470,"+x,-y",3654
12,0.5,20260919,7973,certified,2044,"-x,+y",4228
12,0.5,20260919,7974,certified,660,"+x,-y",2844
12,0.5,20260919,7975,certified,1520,"-x,+y",3704
12,0.5,20260919,7976,certified,1342,"+x,+y",3526
12,0.5,20260919,7977,certified,1275,"+x,+y",3459
12,0.5,20260919,7978,certified,16968,"+x,-y",19180
12,0.5,20260919,7979,certified,13271,"-x,-y",15460
12,0.5,20260919,7980,certified,3248,"-x,-y",5432
12,0.5,20260919,7981,certified,2035,"-x,-y",4219
12,0.5,20260919,7982,certified,5046,"+x,-y",7230
12,0.5,20260919,7983,certified,5126,"-x,-y",7310
12,0.5,20260919,7984,certified,1017,"-x,+y",3201
12,0.5,20260919,7985,certified,4976,"+x,-y",7160
12,0.5,20260919,7986,certified,2602,"+x,+y",4786
12,0.5,20260919,7987,certified,2822,"-x,-y",5006
12,0.5,20260919,7988,certified,868,"-x,+y",3052
12,0.5,20260919,7989,certified,2384,"-x,-y",4568
12,0.5,20260919,7990,certified,4207,"+x,-y",6391
12,0.5,20260919,7991,certified,7116,"+x,+y",9300
12,0.5,20260919,7992,certified,5523,"-x,+y",7707
12,0.5,20260919,7993,certified,1740,"-x,-y",3924
12,0.5,20260919,7994,certified,4476,"+x,+y",6660
12,0.5,20260919,7995,certified,14598,"+x,+y",17170
12,0.5,20260919,7996,certified,3711,"-x,-y",5895
12,0.5,20260919,7997,certified,11462,"+x,-y",13646
12,0.5,20260919,7998,certified,1092,"-x,-y",3276
12,0.5,20260919,7999,certified,372,"-x,+y",2556
12,0.5,20260919,8000,certified,937,"-x,-y",3121
12,0.5,20260919,8001,certified,7296,"-x,+y",9480
12,0.5,20260919,8002,certified,3210,"-x,-y",5394
12,0.5,20260919,8003,certified,5602,"-x,-y",7786
12,0.5,20260919,8004,certified,7443,"-x,-y",9627
12,0.5,20260919,8005,certified,433,"+x,+y",2617
12,0.5,20260919,8006,certified,70454,"-x,+y",72638
12,0.5,20260919,8007,certified,9028,"-x,-y",11212
12,0.5,20260919,8008,certified,5103,"+x,+y",7287
12,0.5,20260919,8009,certified,2556,"-x,+y",4740
12,0.5,20260919,8010,certified,2006,"-x,-y",4190
12,0.5,20260919,8011,certified,7611,"+x,-y",9795
12,0.5,20260919,8012,certified,1256,"+x,-y",3440
12,0.5,20260919,8013,certified,3348,"-x,+y",5532
12,0.5,20260919,8014,certified,5756,"+x,-y",7940
12,0.5,20260919,8015,certified,3555,"+x,+y",5739
12,0.5,20260919,8016,certified,3099,"+x,-y",5283
12,0.5,20260919,8017,certified,13498,"-x,+y",16169
12,0.5,20260919,8018,certified,3897,"+x,+y",6124
12,0.5,20260919,8019,certified,5125,"-x,-y",7314
12,0.5,20260919,8020,certified,9831,"-x,+y",12015
12,0.5,20260919,8021,certified,503,"+x,+y",2687
12,0.5,20260919,8022,certified,1702,"+x,-y",3886
12,0.5,20260919,8023,certified,4097,"-x,-y",6281
12,0.5,20260919,8024,certified,2147,"-x,-y",4331
12,0.5,20260919,8025,certified,3923,"-x,+y",6107
12,0.5,20260919,8026,certified,3574,"+x,-y",5758
12,0.5,20260919,8027,certified,4079,"-x,-y",6263
12,0.5,20260919,8028,certified,6055,"-x,-y",8239
12,0.5,20260919,8029,certified,343,"+x,+y",2527
12,0.5,20260919,8030,certified,13066,"-x,-y",15250
12,0.5,20260919,8031,certified,3868,"-x,+y",6052
12,0.5,20260919,8032,certified,1824,"+x,-y",4008
12,0.5,20260919,8033,certified,3803,"+x,+y",5987
12,0.5,20260919,8034,certified,18320,"+x,-y",20504
12,0.5,20260919,8035,certified,3498,"-x,-y",5682
12,0.5,20260919,8036,certified,543,"+x,-y",2727
12,0.5,20260919,8037,certified,741,"-x,-y",2925
12,0.5,20260919,8038,certified,6471,"-x,+y",8655
12,0.5,20260919,8039,certified,917,"-x,-y",3101
12,0.5,20260919,8040,certified,1941,"-x,-y",4125
12,0.5,20260919,8041,certified,11656,"-x,-y",13840
12,0.5,20260919,8042,certified,3348,"-x,-y",5532
12,0.5,20260919,8043,certified,1632,"-x,+y",3816
12,0.5,20260919,8044,certified,2218,"+x,-y",4402
12,0.5,20260919,8045,certified,3441,"-x,-y",5625
12,0.5,20260919,8046,certified,1001,"+x,+y",3185
12,0.5,20260919,8047,certified,3191,"+x,-y",5375
12,0.5,20260919,8048,certified,19325,"-x,-y",21509
12,0.5,20260919,8049,certified,1165,"+x,-y",3349
12,0.5,20260919,8050,certified,4559,"+x,-y",6743
12,0.5,20260919,8051,certified,6032,"+x,-y",8271
12,0.5,20260919,8052,certified,801,"-x,-y",2985
12,0.5,20260919,8053,certified,832,"-x,+y",3016
12,0.5,20260919,8054,certified,4080,"+x,-y",6264
12,0.5,20260919,8055,certified,1390,"+x,-y",3574
12,0.5,20260919,8056,certified,5681,"-x,+y",7865
12,0.5,20260919,8057,certified,1243,"-x,-y",3427
12,0.5,20260919,8058,certified,2741,"-x,-y",4925
12,0.5,20260919,8059,certified,11826,"+x,-y",14010
12,0.5,20260919,8060,certified,366,"+x,-y",2550
12,0.5,20260919,8061,certified,2672,"+x,-y",4856
12,0.5,20260919,8062,certified,34413,"-x,+y",36603
12,0.5,20260919,8063,certified,707,"+x,+y",2891
12,0.5,20260919,8064,certified,1060,"-x,-y",3244
12,0.5,20260919,8065,certified,322,"+x,-y",2506
12,0.5,20260919,8066,certified,663,"-x,-y",2847
12,0.5,20260919,8067,certified,4744,"-x,+y",6928
12,0.5,20260919,8068,certified,6759,"-x,-y",8943
12,0.5,20260919,8069,certified,2249,"-x,+y",4433
12,0.5,20260919,8070,certified,4649,"-x,+y",6833
12,0.5,20260919,8071,certified,7559,"-x,-y",9743
12,0.5,20260919,8072,certified,7250,"-x,+y",9434
12,0.5,20260919,8073,certified,4492,"+x,+y",6676
12,0.5,20260919,8074,certified,7131,"+x,-y",9315
12,0.5,20260919,8075,certified,248,"-x,+y",2432
12,0.5,20260919,8076,certified,38992,"-x,+y",41176
12,0.5,20260919,8077,certified,1578,"+x,+y",3762
12,0.5,20260919,8078,certified,2844,"+x,-y",5028
12,0.5,20260919,8079,certified,7172,"+x,+y",9428
12,0.5,20260919,8080,certified,5651,"-x,-y",7835
12,0.5,20260919,8081,certified,6983,"+x,-y",9167
12,0.5,20260919,8082,certified,5237,"+x,+y",7421
12,0.5,20260919,8083,certified,6375,"+x,+y",8630
12,0.5,20260919,8084,certified,3196,"+x,-y",5380
12,0.5,20260919,8085,certified,11833,"-x,+y",14017
12,0.5,20260919,8086,certified,8651,"-x,-y",10835
12,0.5,20260919,8087,certified,4825,"+x,+y",7009
12,0.5,20260919,8088,certified,4932,"-x,-y",7116
12,0.5,20260919,8089,certified,1205,"-x,-y",3389
12,0.5,20260919,8090,certified,2520,"+x,+y",4704
12,0.5,20260919,8091,certified,3378,"-x,-y",5562
12,0.5,20260919,8092,certified,14245,"-x,-y",16916
12,0.5,20260919,8093,certified,1639,"-x,+y",3823
12,0.5,20260919,8094,certified,1138,"-x,+y",3322
12,0.5,20260919,8095,certified,1784,"-x,-y",3968
12,0.5,20260919,8096,certified,8036,"-x,-y",10220
12,0.5,20260919,8097,certified,7996,"+x,+y",10180
12,0.5,20260919,8098,certified,11366,"+x,+y",13550
12,0.5,20260919,8099,certified,4984,"-x,+y",7168
12,0.5,20260919,8100,certified,2015,"+x,-y",4199
12,0.5,20260919,8101,certified,1224,"-x,+y",3408
12,0.5,20260919,8102,certified,10611,"+x,+y",12795
12,0.5,20260919,8103,certified,2862,"+x,-y",5046
12,0.5,20260919,8104,certified,7029,"-x,-y",9213
12,0.5,20260919,8105,certified,12502,"+x,-y",14686
12,0.5,20260919,8106,certified,3833,"+x,+y",6017
12,0.5,20260919,8107,certified,3153,"+x,+y",5337
12,0.5,20260919,8108,certified,7036,"-x,+y",9220
12,0.5,20260919,8109,certified,13005,"-x,-y",16186
12,0.5,20260919,8110,certified,3551,"+x,+y",5735
12,0.5,20260919,8111,certified,550,"-x,-y",2734
12,0.5,20260919,8112,certified,7717,"+x,-y",9901
12,0.5,20260919,8113,certified,5033,"-x,-y",7217
12,0.5,20260919,8114,certified,17708,"+x,-y",19892
12,0.5,20260919,8115,certified,14762,"+x,+y",16946
12,0.5,20260919,8116,certified,4361,"-x,+y",6545
12,0.5,20260919,8117,certified,4065,"+x,+y",6249
12,0.5,20260919,8118,certified,1525,"-x,+y",3709
12,0.5,20260919,8119,certified,4064,"+x,+y",6248
12,0.5,20260919,8120,certified,603,"+x,+y",2787
12,0.5,20260919,8121,certified,27251,"+x,+y",29435
12,0.5,20260919,8122,certified,3450,"-x,+y",5634
12,0.5,20260919,8123,certified,1333,"-x,-y",3517
12,0.5,20260919,8124,certified,526,"+x,-y",2710
12,0.5,20260919,8125,certified,11521,"-x,+y",13705
12,0.5,20260919,8126,certified,9631,"+x,+y",11860
12,0.5,20260919,8127,certified,2849,"-x,-y",5033
12,0.5,20260919,8128,certified,1201,"+x,-y",3385
12,0.5,20260919,8129,certified,11585,"+x,+y",13769
12,0.5,20260919,8130,certified,3490,"-x,-y",5674
12,0.5,20260919,8131,certified,2115,"+x,+y",4299
12,0.5,20260919,8132,certified,4179,"+x,+y",6363
12,0.5,20260919,8133,certified,503,"+x,+y",2687
12,0.5,20260919,8134,certified,2926,"-x,+y",5110
12,0.5,20260919,8135,certified,8215,"-x,+y",10399
12,0.5,20260919,8136,certified,13476,"-x,+y",15679
12,0.5,20260919,8137,certified,8650,"-x,-y",10834
12,0.5,20260919,8138,certified,5648,"-x,+y",7893
12,0.5,20260919,8139,certified,5805,"-x,-y",7989
12,0.5,20260919,8140,certified,3489,"-x,-y",5673
12,0.5,20260919,8141,certified,661,"-x,-y",2845
12,0.5,20260919,8142,certified,1082,"-x,-y",3266
12,0.5,20260919,8143,certified,1346,"-x,+y",3530
12,0.5,20260919,8144,certified,875,"+x,-y",3059
12,0.5,20260919,8145,certified,2380,"+x,+y",4564
12,0.5,20260919,8146,certified,45204,"+x,-y",47661
12,0.5,20260919,8147,certified,403,"-x,-y",2587
12,0.5,20260919,8148,certified,2534,"-x,-y",4718
12,0.5,20260919,8149,certified,881,"+x,+y",3065
12,0.5,20260919,8150,certified,402,"+x,-y",2586
12,0.5,20260919,8151,certified,1341,"+x,+y",3525
12,0.5,20260919,8152,certified,4047,"+x,+y",6231
12,0.5,20260919,8153,certified,9071,"-x,-y",11255
12,0.5,20260919,8154,certified,10568,"+x,+y",12752
12,0.5,20260919,8155,certified,3797,"-x,+y",5981
12,0.5,20260919,8156,certified,6398,"+x,+y",8582
12,0.5,20260919,8157,certified,6742,"-x,+y",8926
12,0.5,20260919,8158,certified,2371,"-x,+y",4555
12,0.5,20260919,8159,certified,7726,"-x,+y",9910
12,0.5,20260919,8160,certified,2701,"-x,+y",4885
12,0.5,20260919,8161,certified,1168,"+x,-y",3352
12,0.5,20260919,8162,certified,803,"-x,-y",2987
12,0.5,20260919,8163,certified,430,"-x,-y",2614
12,0.5,20260919,8164,certified,7381,"-x,-y",9566
12,0.5,20260919,8165,certified,1093,"+x,+y",3277
12,0.5,20260919,8166,certified,1512,"-x,+y",3696
12,0.5,20260919,8167,certified,21797,"+x,-y",24029
12,0.5,20260919,8168,certified,3154,"+x,+y",5398
12,0.5,20260919,8169,certified,19597,"+x,+y",21782
12,0.5,20260919,8170,certified,13176,"+x,-y",16471
12,0.5,20260919,8171,certified,3748,"-x,+y",5932
12,0.5,20260919,8172,certified,1205,"-x,+y",3389
12,0.5,20260919,8173,certified,2611,"-x,+y",4795
12,0.5,20260919,8174,certified,4726,"+x,-y",6910
12,0.5,20260919,8175,certified,17037,"+x,+y",19386
12,0.5,20260919,8176,certified,1161,"-x,-y",3345
12,0.5,20260919,8177,certified,15520,"-x,+y",17704
12,0.5,20260919,8178,certified,3126,"+x,-y",5310
12,0.5,20260919,8179,certified,594,"-x,+y",2778
12,0.5,20260919,8180,certified,6335,"-x,+y",8563
12,0.5,20260919,8181,certified,1717,"-x,-y",3901
12,0.5,20260919,8182,certified,1710,"+x,-y",3894
12,0.5,20260919,8183,certified,3775,"-x,-y",5959
12,0.5,20260919,8184,certified,7922,"+x,-y",10106
12,0.5,20260919,8185,certified,6606,"-x,-y",8798
12,0.5,20260919,8186,certified,3258,"-x,+y",5442
12,0.5,20260919,8187,certified,3394,"-x,+y",5578
12,0.5,20260919,8188,certified,2791,"-x,+y",4975
12,0.5,20260919,8189,certified,8346,"-x,+y",10530
12,0.5,20260919,8190,certified,3375,"+x,+y",5559
12,0.5,20260919,8191,certified,2829,"+x,-y",5013
12,0.5,20260919,8192,certified,9946,"+x,-y",12130
12,0.5,20260919,8193,certified,3953,"+x,+y",6137
12,0.5,20260919,8194,certified,3609,"+x,-y",5793
12,0.5,20260919,8195,certified,2795,"+x,-y",4979
12,0.5,20260919,8196,certified,25642,"-x,-y",27826
12,0.5,20260919,8197,certified,8252,"-x,+y",10438
12,0.5,20260919,8198,certified,1728,"-x,+y",3912
12,0.5,20260919,8199,certified,8179,"+x,-y",10363
12,0.5,20260919,8200,certified,4104,"-x,+y",6288
12,0.5,20260919,8201,certified,1605,"-x,-y",3789
12,0.5,20260919,8202,certified,14420,"+x,-y",16623
12,0.5,20260919,8203,certified,1592,"+x,-y",3776
12,0.5,20260919,8204,certified,10161,"+x,-y",12345
12,0.5,20260919,8205,certified,850,"+x,-y",3034
12,0.5,20260919,8206,certified,307,"+x,+y",2491
12,0.5,20260919,8207,certified,20967,"+x,+y",23524
12,0.5,20260919,8208,certified,906,"+x,-y",3090
12,0.5,20260919,8209,certified,4453,"-x,+y",6637
12,0.5,20260919,8210,certified,2037,"+x,+y",4221
12,0.5,20260919,8211,certified,20895,"+x,+y",23079
12,0.5,20260919,8212,certified,1554,"+x,-y",3738
12,0.5,20260919,8213,certified,5624,"+x,+y",7808
12,0.5,20260919,8214,certified,1569,"-x,+y",3753
12,0.5,20260919,8215,certified,2104,"-x,-y",4288
12,0.5,20260919,8216,certified,4566,"+x,-y",6750
12,0.5,20260919,8217,certified,5139,"+x,+y",7323
12,0.5,20260919,8218,certified,12454,"-x,-y",14638
12,0.5,20260919,8219,certified,2269,"-x,-y",4453
12,0.5,20260919,8220,certified,1613,"-x,-y",3797
12,0.5,20260919,8221,certified,3122,"-x,-y",5306
12,0.5,20260919,8222,certified,220,"-x,+y",2404
12,0.5,20260919,8223,certified,21252,"+x,-y",23436
12,0.5,20260919,8224,certified,1570,"+x,-y",3754
12,0.5,20260919,8225,certified,7685,"-x,-y",10356
12,0.5,20260919,8226,certified,4987,"-x,-y",7171
12,0.5,20260919,8227,certified,7198,"-x,-y",9382
12,0.5,20260919,8228,certified,4083,"-x,-y",6267
12,0.5,20260919,8229,certified,9091,"+x,+y",11275
12,0.5,20260919,8230,certified,2378,"-x,+y",4562
12,0.5,20260919,8231,certified,1055,"-x,-y",3239
12,0.5,20260919,8232,certified,2733,"-x,+y",4917
12,0.5,20260919,8233,certified,4968,"-x,-y",7152
12,0.5,20260919,8234,certified,2036,"+x,-y",4220
12,0.5,20260919,8235,certified,4860,"-x,-y",7044
12,0.5,20260919,8236,certified,16248,"-x,-y",18432
12,0.5,20260919,8237,certified,4337,"-x,+y",6521
12,0.5,20260919,8238,certified,1141,"-x,-y",3325
12,0.5,20260919,8239,certified,6288,"-x,+y",8472
12,0.5,20260919,8240,certified,16932,"+x,-y",19116
12,0.5,20260919,8241,certified,5987,"+x,-y",8171
12,0.5,20260919,8242,certified,1986,"-x,+y",4170
12,0.5,20260919,8243,certified,1530,"+x,-y",3714
12,0.5,20260919,8244,certified,5643,"-x,-y",7827
12,0.5,20260919,8245,certified,13042,"+x,+y",15226
12,0.5,20260919,8246,certified,1489,"+x,+y",3673
12,0.5,20260919,8247,certified,4655,"-x,-y",6839
12,0.5,20260919,8248,certified,5832,"-x,-y",8016
12,0.5,20260919,8249,certified,763,"-x,-y",2947
12,0.5,20260919,8250,certified,411,"+x,+y",2595
12,0.5,20260919,8251,certified,5171,"+x,+y",7355
12,0.5,20260919,8252,certified,3786,"-x,-y",5970
12,0.5,20260919,8253,certified,10218,"+x,-y",12402
12,0.5,20260919,8254,certified,382,"+x,-y",2566
12,0.5,20260919,8255,certified,1305,"-x,+y",3489
12,0.5,20260919,8256,certified,1310,"-x,+y",3494
12,0.5,20260919,8257,certified,813,"-x,-y",2997
12,0.5,20260919,8258,certified,3965,"+x,+y",6149
12,0.5,20260919,8259,certified,2108,"+x,-y",4292
12,0.5,20260919,8260,certified,4184,"+x,-y",6368
12,0.5,20260919,8261,certified,4946,"-x,+y",7130
12,0.5,20260919,8262,certified,4853,"+x,+y",7037
12,0.5,20260919,8263,certified,2990,"-x,-y",5174
12,0.5,20260919,8264,certified,4090,"+x,+y",6274
12,0.5,20260919,8265,certified,6591,"+x,-y",8775
